"uuid","event_year","event_datetime","round","round_number","stadium","city","country","participant_team","goals_scored","goals_received","is_winner"
bdde0ffe-ef96-622e-d8cb-0224fd2fdd4f,1990,1990-06-11 18:00:00.000 -0300,Group F,1,Sant Elia,Cagliari ,Italy,England,1,1,false
acf13a67-b04a-4406-59e0-0bdd19054215,1978,1978-06-06 16:15:00.000 -0300,Group 1,1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,France,1,2,false
"8feba979-7028-3e1a-536d-e7db0ba8102d",1994,1994-06-24 13:00:00.000 -0300,Group B,1,Stanford Stadium,San Francisco ,USA,Brazil,3,0,true
"0fdaf06a-1a5d-7892-9fbb-42df15dea973",1974,1974-06-23 13:00:00.000 -0300,Group 3,1,Rheinstadion,Dï¿½Sseldorf ,Germany,Sweden,3,0,true
"17a7b6bb-419a-4243-e06c-347a90f13198",1970,1970-06-11 13:00:00.000 -0300,Group 2,1,Luis Dosal,Toluca ,Mexico,Italy,0,0,false
"40157f8d-5673-80d1-c1c4-d2b49bc8717e",2014,2014-07-05 14:00:00.000 -0300,Quarter-finals,3,Arena Fonte Nova,Salvador ,Brazil,Costa Rica,0,0,false
"8118dd35-012a-18e4-d853-53b768ced301",2010,2010-06-12 13:00:00.000 -0300,Group B,1,Ellis Park Stadium,Johannesburg ,South Africa,Argentina,1,0,true
"3b3be086-9faf-225a-d060-8cdb7fa993d8",2002,2002-06-15 17:30:00.000 -0300,Round of 16,2,Niigata Stadium Big Swan,Niigata ,Korea/Japan,England,3,0,true
a179d43d-05cd-a3a4-d1d2-66455ca3a9a0,1974,1974-06-14 16:30:00.000 -0300,Group 1,1,Volksparkstadion,Hamburg ,Germany,German DR,2,0,true
a439c259-8188-0014-6197-8ac22ca4881a,2014,2014-06-15 16:00:00.000 -0300,Group F,1,Estadio do Maracana,Rio De Janeiro ,Brazil,Bosnia and Herzegovina,1,2,false
b48463fe-f23b-3a80-3c0a-6760d46d542d,1974,1974-06-22 13:00:00.000 -0300,Group 1,1,Olympiastadion,Berlin West ,Germany,Chile,0,0,false
"64346027-5e0e-5e7d-fd2c-014f4722c26d",1990,1990-06-17 14:00:00.000 -0300,Group F,1,Della Favorita,Palermo ,Italy,Republic of Ireland,0,0,false
"4f436dbc-9abe-243b-9a53-38d913953a9b",1930,1930-07-26 10:45:00.000 -0400,Semi-finals,4,Estadio Centenario,Montevideo ,Uruguay,Argentina,6,1,true
"3d529b66-b256-eac3-c85e-7f34b250fb57",1954,1954-06-17 15:00:00.000 -0300,Group 2,1,Wankdorf Stadium,Berne ,Switzerland,Turkey,1,4,false
"468a621c-566d-34a4-ae7b-c4985ce0a54b",1986,1986-06-17 09:00:00.000 -0300,Round of 16,2,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Italy,0,2,false
"71255d11-7929-5395-bff2-7410f7c25f88",1974,1974-06-23 13:00:00.000 -0300,Group 3,1,Westfalenstadion,Dortmund ,Germany,Bulgaria,1,4,false
"62c741c4-0830-8e35-5323-9acd0dfbbe10",2006,2006-06-14 18:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,Germany,1,0,true
"5797442e-885d-d108-8bfb-436c597aacde",1958,1958-06-15 16:00:00.000 -0300,Group 2,1,Tunavallen,Eskilstuna ,Sweden,Paraguay,3,3,false
d4edc061-62cd-d6e3-8180-591e5ac3b87a,1966,1966-07-20 15:30:00.000 -0400,Group 3,1,Old Trafford Stadium,Manchester ,England,Bulgaria,1,3,false
"2113d08d-52fc-d4fc-1146-4ec846090151",1938,1938-06-05 13:00:00.000 -0400,First round,1,Stade Olympique,Colombes ,France,Belgium,1,3,false
"4086e42a-55ad-502a-02f6-c12adfc05f4c",1990,1990-06-30 18:00:00.000 -0300,Quarter-finals,3,Stadio Olimpico,Rome ,Italy,Italy,1,0,true
"23dd5a37-bbcc-755f-036d-a90151e02e2c",2006,2006-06-16 18:00:00.000 -0300,Group D,1,"FIFA World Cup Stadium, Hanover",Hanover ,Germany,Angola,0,0,false
"81baa4ce-f27b-bc52-7b06-7364a1112f35",1994,1994-07-13 13:00:00.000 -0300,Semi-finals,4,Giants Stadium,New York/New Jersey ,USA,Italy,2,1,true
"95006ad7-569a-d7a4-0938-5254ebabc90d",1934,1934-05-31 12:30:00.000 -0400,Quarter-finals,3,San Siro,Milan ,Italy,Sweden,1,2,false
bf573569-81eb-7c80-d171-fd29ca0e1025,1962,1962-06-02 12:00:00.000 -0300,Group 4,1,Estadio El Teniente-Codelco,Rancagua ,Chile,England,3,1,true
a9d00013-4923-f11b-dbce-c8e06f0488f0,1962,1962-06-07 12:00:00.000 -0300,Group 3,1,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,1,3,false
c3ca0e16-9010-be24-22bc-b112f1b08793,1990,1990-07-04 17:00:00.000 -0300,Semi-finals,4,Stadio delle Alpi,Turin ,Italy,England,1,1,false
"0c4daa08-4876-b579-559b-0587eb62f946",2014,2014-06-17 13:00:00.000 -0300,Group A,1,Estadio Castelao,Fortaleza ,Brazil,Brazil,0,0,false
"2f3c623b-d70d-02ca-69c6-806d581c4e10",2010,2010-06-23 17:30:00.000 -0300,Group D,1,Soccer City Stadium,Johannesburg ,South Africa,Germany,1,0,true
"11361f41-395b-8c23-0f7c-c5beb967796f",1994,1994-07-16 09:30:00.000 -0300,Match for third place,1,Rose Bowl,Los Angeles ,USA,Bulgaria,0,4,false
"298c52e8-7837-a8ed-5f64-6dafac4919ea",1990,1990-06-23 18:00:00.000 -0300,Round of 16,2,Stadio San Nicola,Bari ,Italy,Costa Rica,1,4,false
dac7d95a-17bb-bc26-24a5-7a9db9c94479,2010,2010-07-11 17:30:00.000 -0300,Final,5,Soccer City Stadium,Johannesburg ,South Africa,Netherlands,0,1,false
"50feeb5d-29ee-973a-bee7-fa32704a20a6",2010,2010-06-16 10:30:00.000 -0300,Group H,1,Mbombela Stadium,Nelspruit ,South Africa,Chile,1,0,true
e0945ece-9063-163c-bb30-dcdcaa745ec4,1986,1986-06-05 09:00:00.000 -0300,Group A,1,Cuauhtemoc,Puebla ,Mexico,Argentina,1,1,false
"8118dd35-012a-18e4-d853-53b768ced301",2010,2010-06-12 13:00:00.000 -0300,Group B,1,Ellis Park Stadium,Johannesburg ,South Africa,Nigeria,0,1,false
dd635b9d-a027-e5db-2aba-a1538b0b3766,2014,2014-07-04 14:00:00.000 -0300,Quarter-finals,3,Estadio Castelao,Fortaleza ,Brazil,Colombia,1,2,false
b4c8bbe2-d543-06b1-904f-1057c9e35c79,1978,1978-06-07 13:45:00.000 -0300,Group 4,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,IR Iran,1,1,false
"78bebbb2-f563-cd41-cfd2-629743810043",1998,1998-06-11 18:00:00.000 -0300,Group B,1,Stade Municipal,Toulouse ,France,Cameroon,1,1,false
e5c8c0ae-564b-cd4a-6e29-64f8f381f487,1982,1982-06-16 14:15:00.000 -0300,Group 4,1,San Mames,Bilbao ,Spain,France,1,3,false
a2ac8d88-e917-f9b7-666f-a38e652144b3,2002,2002-06-02 17:30:00.000 -0300,Group B,1,Gwangju World Cup Stadium,Gwangju ,Korea/Japan,Slovenia,1,3,false
e51b5297-81e6-8afc-f7ba-558251eb72bd,2002,2002-06-15 12:30:00.000 -0300,Round of 16,2,Jeju World Cup Stadium,Jeju ,Korea/Japan,Paraguay,0,1,false
"83e9561f-05a2-2628-73ec-18f3e0d8578e",1982,1982-06-22 14:15:00.000 -0300,Group 1,1,Riazor,La Coruï¿½A ,Spain,Peru,1,5,false
"1191da9b-ae8b-f5f5-f66c-9700c21948b0",1974,1974-06-14 16:30:00.000 -0300,Group 2,1,Westfalenstadion,Dortmund ,Germany,Scotland,2,0,true
"2423329d-9a5d-c24b-fa2d-5b6048a64033",1974,1974-06-19 16:30:00.000 -0300,Group 4,1,Olympiastadion,Munich ,Germany,Haiti,0,7,false
"6b7d5bfa-c8f6-6b76-4955-6f7946b1cc9f",1990,1990-07-07 17:00:00.000 -0300,Match for third place,1,Stadio San Nicola,Bari ,Italy,England,1,2,false
b685b46d-89e6-1115-b3ca-fd9a34af005e,2006,2006-06-17 12:00:00.000 -0300,Group D,1,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Germany,Portugal,2,0,true
"405e68f4-3a72-a644-8f45-73d12483dea1",1986,1986-06-21 13:00:00.000 -0300,Quarter-finals,3,Estadio Universitario,Monterrey ,Mexico,Mexico,0,0,false
c9384824-66a5-defc-e872-9feff5e4604e,1938,1938-06-04 13:00:00.000 -0400,First round,1,Parc des Princes,Paris ,France,Germany,1,1,false
"4ef299e4-568d-24d2-69b7-57f1f6910672",1958,1958-06-19 16:00:00.000 -0300,Quarter-finals,3,Malmo Stadion,Malmï¿½ ,Sweden,Yugoslavia,0,1,false
"271f2314-5d3c-5e52-b624-e1cdf68282c1",1938,1938-06-05 14:30:00.000 -0400,First round,1,Cavee Verte,Le Havre ,France,Czechoslovakia,3,0,true
"7e5fe3cb-d018-ce2a-851e-012b1203ada8",1990,1990-06-16 18:00:00.000 -0300,Group F,1,Sant Elia,Cagliari ,Italy,Netherlands,0,0,false
d33ea567-e1b3-91e1-f7f1-9bd876082248,1966,1966-07-16 11:00:00.000 -0400,Group 2,1,Villa Park,Birmingham ,England,Argentina,0,0,false
"24a3bbfd-3a07-322f-e081-1285ab26b623",1998,1998-06-17 18:00:00.000 -0300,Group B,1,La Mosson,Montpellier ,France,Cameroon,0,3,false
e3d310df-8ee8-3548-62a1-796167efff25,2002,2002-06-17 17:30:00.000 -0300,Round of 16,2,Kobe Wing Stadium,Kobe ,Korea/Japan,Belgium,0,2,false
"548ff74c-3fcd-d0a8-6ba0-069896da77ec",1958,1958-06-08 16:00:00.000 -0300,Group 1,1,Malmo Stadion,Malmï¿½ ,Sweden,Argentina,1,3,false
c0d42da7-2ffd-37c4-2c97-a4f0dc4ffeae,1966,1966-07-13 15:30:00.000 -0400,Group 4,1,Roker Park Ground,Sunderland ,England,Chile,0,2,false
"5cb620af-8dc4-bab8-2487-1fb48c1c93af",1994,1994-06-20 13:00:00.000 -0300,Group B,1,Stanford Stadium,San Francisco ,USA,Brazil,2,0,true
"3ee7da95-a469-4ba4-9d06-8beda08165d4",1994,1994-06-24 16:30:00.000 -0300,Group B,1,Pontiac Silverdome,Detroit ,USA,Russia,1,3,false
"1fcd0161-ede1-4367-7d9b-3f9f7b7c3a5a",2010,2010-06-26 17:30:00.000 -0300,Round of 16,2,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Ghana,2,1,true
d5eef77f-1d7d-bc0f-0d28-21b6f064196a,2002,2002-06-16 12:30:00.000 -0300,Round of 16,2,Oita Stadium Big Eye,Oita ,Korea/Japan,Senegal,2,1,true
c40f2bf6-ec0f-4c22-a34b-65f8999dcef7,1998,1998-06-14 11:30:00.000 -0300,Group H,1,Stade Municipal,Toulouse ,France,Argentina,1,0,true
af3a5f09-5c2d-15aa-25a2-aea171c9c4fe,2006,2006-06-23 13:00:00.000 -0300,Group H,1,Fritz-Walter-Stadion,Kaiserslautern ,Germany,Spain,1,0,true
"7638ac8a-055f-166f-651a-d8c3e8b75e0b",1990,1990-06-12 18:00:00.000 -0300,Group F,1,Della Favorita,Palermo ,Italy,Netherlands,1,1,false
"595595d0-de96-fd63-f312-d3b0196975dd",1978,1978-06-10 13:45:00.000 -0300,Group 2,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Tunisia,0,0,false
d8d9abe7-f5b6-0e37-716b-93af60d0b08d,2006,2006-06-26 18:00:00.000 -0300,Round of 16,2,"FIFA World Cup Stadium, Cologne",Cologne ,Germany,Ukraine,0,0,true
a30a7c82-ed21-c925-131c-74fd34d3fd54,1930,1930-07-20 11:00:00.000 -0400,Group 4,1,Estadio Centenario,Montevideo ,Uruguay,Paraguay,1,0,true
"5d9bd694-9466-38ab-aeb9-a282893d8513",1998,1998-06-26 18:00:00.000 -0300,Group G,1,Stade Felix Bollaert,Lens ,France,England,2,0,true
"50609938-d5ad-7735-522d-2ea4b5d774a6",1998,1998-06-25 13:00:00.000 -0300,Group E,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Mexico,2,2,false
"31f779b7-3b0d-15e8-c80a-ee5aeebc6f1d",2002,2002-06-06 12:30:00.000 -0300,Group A,1,Daegu World Cup Stadium,Daegu ,Korea/Japan,Senegal,1,1,false
"5eb6e291-cb12-b779-27c4-a182de2e0343",1982,1982-06-23 14:15:00.000 -0300,Group 1,1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Italy,1,1,false
"50d88ebe-f8ce-5207-0535-de601d9775c8",1982,1982-06-19 18:00:00.000 -0300,Group 6,1,La Rosaleda,Malaga ,Spain,Soviet Union,3,0,true
"3e27d56f-5d5e-c51c-18cb-61f7baae1762",1998,1998-06-23 18:00:00.000 -0300,Group A,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Scotland,0,3,false
"707763b0-9567-00dd-3a3e-5b9842bca4b2",2014,2014-06-23 10:00:00.000 -0300,Group B,1,Arena de Sao Paulo,Sao Paulo ,Brazil,Chile,0,2,false
"27f7f943-dd99-7d77-8d91-e9d65d04973d",1978,1978-06-18 13:45:00.000 -0300,Group A,1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,1,0,true
bf63f5b6-74bf-74b2-0d65-62e0239ae46b,1990,1990-07-01 14:00:00.000 -0300,Quarter-finals,3,Giuseppe Meazza,Milan ,Italy,Germany FR,1,0,true
"119d6cd2-5dae-02a9-67f5-81be9dedbb24",1954,1954-06-23 15:00:00.000 -0300,Group 2,1,Hardturm,Zurich ,Switzerland,Germany FR,7,2,true
f69f565f-8277-77de-7010-86d0052c0703,2002,2002-06-17 12:30:00.000 -0300,Round of 16,2,Jeonju World Cup Stadium,Jeonju ,Korea/Japan,Mexico,0,2,false
"958eb523-11c5-5c72-b824-41207f1815c0",1950,1950-06-24 12:00:00.000 -0300,Group 1,1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Mexico,0,4,false
a0db3321-31f3-0c6f-7196-94c49e2f9099,1990,1990-06-17 18:00:00.000 -0300,Group E,1,Dacia Arena,Udine ,Italy,Spain,3,1,true
"1b0be02d-deaf-2a99-344f-35abab1028a0",1966,1966-07-11 15:30:00.000 -0400,Group 1,1,Wembley Stadium,London ,England,Uruguay,0,0,false
"25d6f752-2b6b-e65a-118c-70c3e97ce319",1970,1970-06-06 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Peru,3,0,true
cb37c76b-c8ee-5341-cd31-02edd6120726,1998,1998-06-21 11:30:00.000 -0300,Group F,1,Stade Felix Bollaert,Lens ,France,Germany,2,2,false
e7c9d50d-c05a-afcd-1887-145c35d3e5b7,1950,1950-07-09 12:00:00.000 -0300,Group 6,1,Pacaembu,Sao Paulo ,Brazil,Uruguay,2,2,false
"5534f41e-39c7-dd2e-7b6c-4bd009568e83",1966,1966-07-23 11:00:00.000 -0400,Quarter-finals,3,Hillsborough,Sheffield ,England,Germany FR,4,0,true
c7cd782b-b04c-a178-e973-b73ae574d2b1,1986,1986-06-16 13:00:00.000 -0300,Round of 16,2,Cuauhtemoc,Puebla ,Mexico,Uruguay,0,1,false
"362be225-a291-e958-571e-6ededd2f7d7b",1938,1938-06-05 13:00:00.000 -0400,First round,1,Stade Vï¿½lodrome,Marseilles ,France,Norway,1,2,false
"311899f4-54e4-8020-7333-8b4a3af0246b",2014,2014-06-29 10:00:00.000 -0300,Round of 16,2,Estadio Castelao,Fortaleza ,Brazil,Mexico,1,2,false
e2c2e13c-7f73-ce62-82d3-3898792c660a,2010,2010-06-16 13:00:00.000 -0300,Group H,1,Durban Stadium,Durban ,South Africa,Spain,0,1,false
"61017fba-6440-a5b7-71d0-8d5ad56aec6c",1978,1978-06-03 10:45:00.000 -0300,Group 3,1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Sweden,1,1,false
"475eda2a-8395-9261-a0fe-4242049cde50",1978,1978-06-18 10:45:00.000 -0300,Group B,1,San Martin,Mendoza ,Argentina,Poland,1,0,true
"583f90ce-7e7e-8c60-80e3-65cf375b6a80",1982,1982-06-15 18:00:00.000 -0300,Group 6,1,La Rosaleda,Malaga ,Spain,Scotland,5,2,true
"84a8c7ea-49c5-65b6-f84e-d8dc79085362",2010,2010-07-02 13:00:00.000 -0300,Quarter-finals,3,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Brazil,1,2,false
e33edf95-65c1-80b8-aff7-c8c51de66e80,1962,1962-05-31 12:00:00.000 -0300,Group 2,1,Nacional,Santiago De Chile ,Chile,Germany FR,0,0,false
a327220d-5f8e-8135-cb09-ab7bec3e152d,2014,2014-06-16 10:00:00.000 -0300,Group G,1,Arena Fonte Nova,Salvador ,Brazil,Portugal,0,4,false
"0836ff0b-17f2-8408-d1f9-c53ed73ba62d",1994,1994-06-18 08:30:00.000 -0300,Group A,1,Pontiac Silverdome,Detroit ,USA,Switzerland,1,1,false
c5a18d46-cbec-0d6d-7a96-8baa3bf3075c,1966,1966-07-20 15:30:00.000 -0400,Group 1,1,Wembley Stadium,London ,England,France,0,2,false
"84fbd9bf-3b0a-8806-3e70-0569ce57c97a",2010,2010-07-02 17:30:00.000 -0300,Quarter-finals,3,Soccer City Stadium,Johannesburg ,South Africa,Ghana,1,1,false
"61017fba-6440-a5b7-71d0-8d5ad56aec6c",1978,1978-06-03 10:45:00.000 -0300,Group 3,1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Brazil,1,1,false
"0b3c0efe-947d-28dd-1ae8-a37e8db0bdd7",1998,1998-06-17 14:30:00.000 -0300,Group B,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Chile,1,1,false
d6317ed2-0a0e-a95c-ebb0-9c968a5d7bd9,1990,1990-06-15 14:00:00.000 -0300,Group A,1,Comunale,Florence ,Italy,Austria,0,1,false
"7e4dbeee-8500-e4da-63a1-adb64391d2fb",1990,1990-06-09 18:00:00.000 -0300,Group A,1,Stadio Olimpico,Rome ,Italy,Italy,1,0,true
"9c2a074a-aac2-a3cd-8900-de7d09ee1033",1982,1982-07-01 14:15:00.000 -0300,Group 4,1,Vicente Calderon,Madrid ,Spain,Austria,2,2,false
c4e41e46-07ad-6a64-a406-19efc5f73b48,2002,2002-06-08 17:30:00.000 -0300,Group C,1,Jeju World Cup Stadium,Jeju ,Korea/Japan,China PR,0,4,false
"8377bbe8-b86b-6936-8f4c-190b47b6e9f2",2014,2014-06-13 13:00:00.000 -0300,Group B,1,Arena Fonte Nova,Salvador ,Brazil,Spain,1,5,false
"82047db1-e559-9c72-3350-ea81038a8a6b",1978,1978-06-06 13:45:00.000 -0300,Group 2,1,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Poland,1,0,true
ae34aba2-95ce-be16-e3e1-a7c344563581,1954,1954-06-20 14:00:00.000 -0300,Group 4,1,Comunale di Cornaredo,Lugano ,Switzerland,Belgium,1,4,false
dac7d95a-17bb-bc26-24a5-7a9db9c94479,2010,2010-07-11 17:30:00.000 -0300,Final,5,Soccer City Stadium,Johannesburg ,South Africa,Spain,1,0,true
ab179d46-83e1-4070-6668-ce3a57e66d3c,1934,1934-05-27 12:30:00.000 -0400,Preliminary round,1,Stadio Benito Mussolini,Turin ,Italy,France,2,3,false
"1dc5074b-21e2-a52d-bd4e-1a8befb4db0b",1990,1990-06-24 18:00:00.000 -0300,Round of 16,2,Giuseppe Meazza,Milan ,Italy,Germany FR,2,1,true
"353faff6-7cf6-7939-ea89-136c86872e5f",1986,1986-06-28 09:00:00.000 -0300,Match for third place,1,Cuauhtemoc,Puebla ,Mexico,Belgium,2,4,false
b59288fe-6a71-ab70-546f-bea13332d657,1954,1954-06-16 15:00:00.000 -0300,Group 3,1,Wankdorf Stadium,Berne ,Switzerland,Uruguay,2,0,true
cb672a46-4121-c9ce-a312-fdf37ab78eb7,2006,2006-06-11 15:00:00.000 -0300,Group D,1,Franken-Stadion,Nuremberg ,Germany,Iran,1,3,false
e60444c6-7be6-7984-6c7c-516a1c0f8654,1982,1982-06-25 14:15:00.000 -0300,Group 2,1,El Molinon,Gijon ,Spain,Austria,0,1,false
a40e620a-ce92-628e-fa92-924e83a3c283,1966,1966-07-13 15:30:00.000 -0400,Group 3,1,Old Trafford Stadium,Manchester ,England,Portugal,3,1,true
"8fddff5c-37a4-291f-e7a3-3358475467ce",1982,1982-06-18 14:15:00.000 -0300,Group 1,1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Peru,1,1,false
"0f69d1de-bbf5-7e6d-a6a3-643e68c7144c",2006,2006-06-21 13:00:00.000 -0300,Group D,1,Zentralstadion,Leipzig ,Germany,Iran,1,1,false
"0b159b36-7be3-8381-1d76-7f135c1ec807",2010,2010-06-25 17:30:00.000 -0300,Group H,1,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Switzerland,0,0,false
"1095e0a6-77b8-f6dd-818c-e311925da91f",1962,1962-06-10 11:30:00.000 -0300,Quarter-finals,3,Nacional,Santiago De Chile ,Chile,Germany FR,0,1,false
aa09c074-4041-5090-f723-f4faed266edd,1982,1982-06-16 14:15:00.000 -0300,Group 2,1,El Molinon,Gijon ,Spain,Germany FR,1,2,false
"88a8f443-b8f5-53f3-f413-7191f0950f72",1994,1994-06-23 13:00:00.000 -0300,Group E,1,Giants Stadium,New York/New Jersey ,USA,Norway,0,1,false
"48f83d1f-5382-78af-3bfe-e8ae173a7044",2002,2002-06-02 13:30:00.000 -0300,Group B,1,Busan Asiad Main Stadium,Busan ,Korea/Japan,Paraguay,2,2,false
fedca809-1a5f-a32f-ffb9-ca8dacc4fc59,1998,1998-06-27 18:00:00.000 -0300,Round of 16,2,Parc des Princes,Paris ,France,Chile,1,4,false
f1b09acf-d3df-12ab-eb16-d4d12a6da5bb,2014,2014-06-26 10:00:00.000 -0300,Group G,1,Estadio Nacional,Brasilia ,Brazil,Ghana,1,2,false
"52d3a97a-f901-19cc-dd46-9ba3e7a16b90",1986,1986-06-11 13:00:00.000 -0300,Group F,1,Tecnologico,Monterrey ,Mexico,England,3,0,true
"90e6353f-9d2e-6305-9333-f46b2d63573d",1970,1970-06-11 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Morocco,1,1,false
"215379aa-0ccb-6661-d90c-abb820901717",1994,1994-07-05 10:00:00.000 -0300,Round of 16,2,Foxboro Stadium,Boston ,USA,Nigeria,1,2,false
d8d9abe7-f5b6-0e37-716b-93af60d0b08d,2006,2006-06-26 18:00:00.000 -0300,Round of 16,2,"FIFA World Cup Stadium, Cologne",Cologne ,Germany,Switzerland,0,0,false
a587fff1-463e-5cad-59a8-954d1751fd75,1990,1990-06-14 14:00:00.000 -0300,Group D,1,Renato Dall Ara,Bologna ,Italy,Colombia,0,1,false
"298a2780-d56e-516b-b76c-737f6060469b",1986,1986-06-12 09:00:00.000 -0300,Group D,1,Tecnologico,Monterrey ,Mexico,Spain,3,0,true
e57e22f9-8e55-96e4-cfff-8d137f1dbd45,1990,1990-06-19 18:00:00.000 -0300,Group A,1,Stadio Olimpico,Rome ,Italy,Italy,2,0,true
e5d67564-1fc3-b196-a04c-65abe8caf9de,1970,1970-06-03 13:00:00.000 -0300,Group 3,1,Jalisco,Guadalajara ,Mexico,Czechoslovakia,1,4,false
"3d716026-5913-31a7-3ff8-ccb9e1b9b7ea",2002,2002-06-13 17:30:00.000 -0300,Group G,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Croatia,0,1,false
"311899f4-54e4-8020-7333-8b4a3af0246b",2014,2014-06-29 10:00:00.000 -0300,Round of 16,2,Estadio Castelao,Fortaleza ,Brazil,Netherlands,2,1,true
"963c4b81-0838-5a3a-0e47-0d9a7cbeecae",2002,2002-06-05 12:30:00.000 -0300,Group H,1,Kobe Wing Stadium,Kobe ,Korea/Japan,Tunisia,0,2,false
"54ec7913-255a-2c94-041b-99a7cc63598e",1986,1986-06-08 09:00:00.000 -0300,Group B,1,Bombonera - Estadio Nemesio Diez,Toluca ,Mexico,Iraq,1,2,false
d420c143-0bf2-6c41-6bb5-aa6c536b87af,1970,1970-06-10 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Peru,1,3,false
d61523cc-a181-d02e-7214-ba22b9e2f319,1998,1998-06-15 11:30:00.000 -0300,Group G,1,Stade Vï¿½lodrome,Marseilles ,France,Tunisia,0,2,false
"15908d42-24de-bd9e-e1c7-edb1f6f29392",2002,2002-06-04 12:30:00.000 -0300,Group C,1,Gwangju World Cup Stadium,Gwangju ,Korea/Japan,Costa Rica,2,0,true
"643574d3-5201-3f3a-3096-546b1e96e177",1974,1974-07-03 14:00:00.000 -0300,Group B,1,Waldstadion,Frankfurt/Main ,Germany,Poland,0,1,false
"0fb3c97b-ce5a-9b73-a3eb-5be275bb68bf",1954,1954-06-27 14:00:00.000 -0300,Quarter-finals,3,Charmilles,Geneva ,Switzerland,Germany FR,2,0,true
e3cd82f1-ba43-5b67-e9b1-3abf7f52f384,1958,1958-06-12 16:00:00.000 -0300,Group 3,1,Rasunda Stadium,Solna ,Sweden,Hungary,1,2,false
"91f87a4a-a959-67ce-030b-b1caa24ceb46",1958,1958-06-08 16:00:00.000 -0300,Group 3,1,Jarnvallen,Sandviken ,Sweden,Wales,1,1,false
"639d0f23-095f-cb94-016e-dd74bb3f8cfd",2002,2002-06-12 12:30:00.000 -0300,Group F,1,Osaka Nagai Stadium,Osaka ,Korea/Japan,Nigeria,0,0,false
"56185668-d3a8-e05a-0144-62cc4ec5ff02",1970,1970-06-11 13:00:00.000 -0300,Group 1,1,Estadio Azteca,Mexico City ,Mexico,Belgium,0,1,false
"5722329c-d073-b61d-e26f-97fc3f426b71",1950,1950-06-25 12:00:00.000 -0300,Group 2,1,Durival de Brito,Curitiba ,Brazil,USA,1,3,false
"16db7c66-a1b8-0e49-ad28-889b84c5cbf5",1978,1978-06-21 13:45:00.000 -0300,Group B,1,San Martin,Mendoza ,Argentina,Poland,1,3,false
a46e40be-13a6-457e-76da-57a119a9b244,1994,1994-06-19 09:30:00.000 -0300,Group F,1,Citrus Bowl,Orlando ,USA,Morocco,0,1,false
"7af2a314-1294-1fb3-aa6f-8df3f9160489",2006,2006-06-18 18:00:00.000 -0300,Group G,1,Zentralstadion,Leipzig ,Germany,Korea Republic,1,1,false
"074d844f-c630-c654-ec7c-594075251882",2002,2002-06-09 17:30:00.000 -0300,Group H,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Russia,0,1,false
f9c386e9-e698-f325-4ac4-032a0661d6c2,1974,1974-06-30 16:30:00.000 -0300,Group B,1,Rheinstadion,Dï¿½Sseldorf ,Germany,Germany FR,4,2,true
cb96decc-a3b8-ca2f-d14c-3be5fa0bb0a3,1994,1994-06-27 13:00:00.000 -0300,Group C,1,Cotton Bowl,Dallas ,USA,Germany,3,2,true
dc5cedb9-e66a-4e59-f9de-308ab2a4ceda,1974,1974-06-30 13:00:00.000 -0300,Group A,1,Parkstadion,Gelsenkirchen ,Germany,German DR,0,2,false
"7bccf46b-971e-c272-19af-11731cc90d69",1950,1950-07-02 12:00:00.000 -0300,Group 2,1,Ilha do Retiro,Recife ,Brazil,USA,2,5,false
"603ce96d-2db7-0eb6-2b54-12afc47379da",1974,1974-06-26 16:30:00.000 -0300,Group B,1,Neckarstadion,Stuttgart ,Germany,Sweden,0,1,false
